VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_id
2,2016-03-10 07:23:42,2016-03-10 07:35:40,1,2.65,-73.9476318359375,40.7762107849121,1,N,-73.9748306274414,40.7565803527832,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2760
2,2016-03-10 07:23:42,2016-03-10 07:35:11,1,2.27,-73.9739532470703,40.79164123535156,1,N,-73.98249053955078,40.76395034790039,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12,2761
2,2016-03-10 07:23:43,2016-03-10 07:39:29,6,6.88,-73.9524154663086,40.777103424072266,1,N,-74.00383758544923,40.70778274536133,1,21.0,0.0,0.5,3.5,0.0,0.3,25.3,2762
2,2016-03-10 07:23:43,2016-03-10 07:34:58,1,2.46,-73.94654083251953,40.776832580566406,1,N,-73.9713363647461,40.75906753540039,1,10.5,0.0,0.5,1.5,0.0,0.3,12.8,2763
2,2016-03-10 07:23:43,2016-03-10 07:33:08,1,2.06,-73.98161315917967,40.7798309326172,1,N,-73.95539093017578,40.77703094482422,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2764
2,2016-03-10 07:23:43,2016-03-10 07:34:39,1,5.32,-73.97508239746092,40.751895904541016,1,N,-74.01134490966798,40.702686309814446,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,2765
2,2016-03-10 07:23:43,2016-03-10 07:29:46,1,0.6,-73.94837951660156,40.77634811401367,1,N,-73.9549331665039,40.78171157836913,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2766
2,2016-03-10 07:23:43,2016-03-10 07:44:31,2,3.51,-73.90752410888672,40.74212646484375,1,N,-73.95097351074217,40.72397232055664,1,15.5,0.0,0.5,3.26,0.0,0.3,19.56,2767
2,2016-03-10 07:23:43,2016-03-10 07:31:21,1,1.33,-73.98039245605469,40.74583053588867,1,N,-73.98336791992188,40.7586784362793,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2768
2,2016-03-10 07:23:44,2016-03-10 07:46:38,5,6.71,-73.98165893554686,40.747268676757805,1,N,-73.95305633544923,40.818336486816406,1,24.0,0.0,0.5,5.0,0.0,0.3,29.8,2769
2,2016-03-10 07:23:44,2016-03-10 07:48:49,1,3.92,-73.99003601074217,40.75676345825195,1,N,-73.94721221923827,40.77764129638672,1,18.0,0.0,0.5,3.76,0.0,0.3,22.56,2770
2,2016-03-10 07:23:45,2016-03-10 07:28:43,1,0.48,-73.99056243896483,40.755821228027344,1,N,-73.98466491699219,40.75689315795898,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2771
2,2016-03-10 07:23:45,2016-03-10 07:34:50,5,1.94,-73.96661376953125,40.76155853271485,1,N,-73.98460388183594,40.74311447143555,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,2772
2,2016-03-10 07:23:45,2016-03-10 07:33:51,1,1.73,-73.97891235351561,40.73627853393555,1,N,-73.97480010986328,40.75508499145508,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,2773
2,2016-03-10 07:23:46,2016-03-10 07:26:28,5,0.51,-73.96927642822266,40.76110458374024,1,N,-73.9763946533203,40.7613525390625,1,4.0,0.0,0.5,1.44,0.0,0.3,6.24,2774
2,2016-03-10 07:23:48,2016-03-10 08:04:33,1,19.64,-73.97006225585938,40.78410720825195,2,N,-73.78926849365233,40.64228057861328,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,2775
2,2016-03-10 07:23:49,2016-03-10 07:30:09,1,0.95,-73.9627227783203,40.76668167114258,1,N,-73.96038818359375,40.77870178222656,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,2776
2,2016-03-10 07:23:49,2016-03-10 07:28:10,1,1.04,-73.96282958984375,40.76259994506836,1,N,-73.97236633300781,40.74967956542969,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,2777
2,2016-03-10 07:23:49,2016-03-10 07:26:02,1,0.47,-73.97456359863281,40.74684143066406,1,N,-73.9756317138672,40.741409301757805,1,4.0,0.0,0.5,2.0,0.0,0.3,6.8,2778
2,2016-03-10 07:23:50,2016-03-10 07:27:54,1,0.58,-73.99140930175781,40.73017120361328,1,N,-73.98574829101561,40.73520660400391,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2779
2,2016-03-10 07:23:50,2016-03-10 07:30:43,2,1.18,-73.97972869873048,40.74916076660156,1,N,-73.97926330566406,40.76163864135742,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2780
2,2016-03-10 07:23:51,2016-03-10 07:29:34,5,1.29,-73.9803009033203,40.745559692382805,1,N,-73.99131774902342,40.73171615600586,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,2781
2,2016-03-10 07:23:51,2016-03-10 07:41:55,1,3.95,-73.99057006835938,40.75611877441406,1,N,-73.94572448730467,40.78179168701172,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,2782
2,2016-03-10 07:23:51,2016-03-10 07:43:25,1,3.07,-73.99222564697266,40.74907684326172,1,N,-73.96280670166014,40.76668167114258,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96,2783
2,2016-03-10 07:23:51,2016-03-10 07:35:03,1,1.7,-73.97115325927734,40.79570007324219,1,N,-73.95623779296875,40.78440856933594,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3,2784
2,2016-03-10 07:23:52,2016-03-10 07:31:48,4,0.72,-73.98248291015625,40.76499176025391,1,N,-73.9713592529297,40.75997161865234,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,2785
2,2016-03-10 07:23:52,2016-03-10 08:01:04,1,12.74,-73.86412048339844,40.76987075805664,1,N,-73.97516632080078,40.761505126953125,1,38.5,0.0,0.5,8.97,5.54,0.3,53.81,2786
2,2016-03-10 07:23:52,2016-03-10 08:19:53,6,17.39,-73.78836059570312,40.64741897583008,2,N,-73.97357940673827,40.757789611816406,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34,2787
2,2016-03-10 07:23:52,2016-03-10 07:28:57,1,0.57,-73.96884155273438,40.79895782470703,1,N,-73.97404479980467,40.791816711425774,1,5.0,0.0,0.5,0.55,0.0,0.3,6.35,2788
2,2016-03-10 07:23:53,2016-03-10 07:28:37,1,0.92,-73.96584320068358,40.762393951416016,1,N,-73.9571762084961,40.77177047729492,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,2789
2,2016-03-10 07:23:53,2016-03-10 07:33:24,1,2.47,-73.92957305908203,40.76231384277344,1,N,-73.959716796875,40.743202209472656,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88,2790
2,2016-03-10 07:23:53,2016-03-10 07:49:54,1,3.46,-73.95494842529298,40.78049850463867,1,N,-73.9924087524414,40.75103759765625,1,18.0,0.0,0.5,2.0,0.0,0.3,20.8,2791
2,2016-03-10 07:23:53,2016-03-10 08:23:46,5,16.7,-73.78057861328125,40.64527893066406,2,N,-73.98055267333984,40.74356842041016,1,52.0,0.0,0.5,11.67,5.54,0.3,70.01,2792
2,2016-03-10 07:23:53,2016-03-10 07:34:33,2,1.18,-73.97843170166014,40.76384353637695,1,N,-73.9722900390625,40.75522613525391,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2793
2,2016-03-10 07:23:53,2016-03-10 07:41:17,2,3.32,-74.01094818115233,40.71083068847656,1,N,-73.99266052246092,40.7518310546875,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,2794
2,2016-03-10 07:23:54,2016-03-10 07:36:35,1,1.61,-73.9632797241211,40.766212463378906,1,N,-73.94558715820312,40.77391815185546,1,9.5,0.0,0.5,2.0,0.0,0.3,12.3,2795
2,2016-03-10 07:23:54,2016-03-10 07:37:54,2,2.03,-73.95575714111328,40.782501220703125,1,N,-73.97626495361328,40.76406097412109,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2796
2,2016-03-10 07:23:54,2016-03-10 07:34:16,1,2.09,-74.00791931152342,40.738628387451165,1,N,-73.98573303222656,40.760589599609375,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,2797
2,2016-03-10 07:23:55,2016-03-10 07:29:14,6,1.54,-73.9821014404297,40.77570724487305,1,N,-73.9686508178711,40.79136657714844,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,2798
2,2016-03-10 07:23:56,2016-03-10 07:27:13,1,0.62,-73.99172973632812,40.75,1,N,-73.99256134033203,40.74774169921875,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2799
2,2016-03-10 07:23:56,2016-03-10 07:28:42,1,1.07,-74.01187896728516,40.70758819580078,1,N,-74.01348114013672,40.71506118774414,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,2800
2,2016-03-10 07:23:56,2016-03-10 07:30:27,1,0.87,-73.96237182617188,40.759063720703125,1,N,-73.95459747314453,40.769775390625,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,2801
2,2016-03-10 07:23:56,2016-03-10 07:44:37,2,3.95,-73.98363494873048,40.7358627319336,1,N,-73.9544448852539,40.78322982788086,1,16.0,0.0,0.5,1.68,0.0,0.3,18.48,2802
2,2016-03-10 07:23:56,2016-03-10 07:42:56,1,2.76,-73.96141052246092,40.7773895263672,1,N,-73.98587799072266,40.74401092529297,2,14.5,0.0,0.5,0.0,0.0,0.3,15.3,2803
2,2016-03-10 07:23:57,2016-03-10 07:46:41,1,3.29,-73.97818756103516,40.78337860107422,1,N,-73.97248077392578,40.74993896484375,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,2804
2,2016-03-10 07:23:57,2016-03-10 07:39:20,1,1.57,-73.9715576171875,40.75796890258789,1,N,-73.98269653320312,40.75104904174805,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2805
2,2016-03-10 07:23:57,2016-03-10 08:19:56,1,11.98,-73.7894515991211,40.64691162109375,1,N,-73.95963287353516,40.66183853149414,1,45.0,0.0,0.5,9.16,0.0,0.3,54.96,2806
2,2016-03-10 07:23:57,2016-03-10 07:26:59,1,0.87,-74.00489044189453,40.73752975463867,1,N,-73.99619293212889,40.748210906982415,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2807
2,2016-03-10 07:23:58,2016-03-10 07:28:35,2,0.71,-73.99053192138672,40.75603103637695,1,N,-73.99678802490233,40.7627410888672,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2808
2,2016-03-10 07:23:58,2016-03-10 07:40:45,1,5.49,-74.00703430175781,40.711738586425774,1,N,-73.97178649902342,40.75703048706056,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96,2809
2,2016-03-10 07:23:59,2016-03-10 07:36:53,2,1.93,-74.00282287597656,40.76057815551758,1,N,-73.9821014404297,40.77156066894531,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,2810
2,2016-03-10 07:23:59,2016-03-10 07:52:49,1,6.51,-73.93624114990233,40.80598068237305,1,N,-73.99019622802734,40.76171112060546,1,25.0,0.0,0.5,0.0,0.0,0.3,25.8,2811
2,2016-03-10 07:23:59,2016-03-10 07:50:15,1,8.86,-73.98377990722656,40.7499885559082,1,N,-73.87232208251953,40.77447891235352,1,28.5,0.0,0.5,6.97,5.54,0.3,41.81,2812
2,2016-03-10 07:23:59,2016-03-10 07:32:57,2,2.04,-74.10514068603516,40.68149185180664,1,N,-74.10514068603516,40.68149185180664,1,9.0,0.0,0.5,1.8,0.0,0.3,11.6,2813
2,2016-03-10 07:23:59,2016-03-10 07:52:20,1,6.38,-73.94937133789062,40.78053665161133,1,N,-73.94268035888672,40.84169387817384,1,24.5,0.0,0.5,5.06,0.0,0.3,30.36,2814
2,2016-03-10 07:23:59,2016-03-10 07:30:21,1,0.89,-73.97593688964845,40.75131988525391,1,N,-73.96723175048828,40.76089096069336,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84,2815
2,2016-03-10 07:24:00,2016-03-10 07:33:01,1,1.18,-73.98224639892578,40.7675895690918,1,N,-73.96656036376953,40.758838653564446,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,2816
2,2016-03-10 07:24:00,2016-03-10 07:36:36,1,2.14,-73.95205688476561,40.784324645996094,1,N,-73.98065948486328,40.78322982788086,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,2817
2,2016-03-10 07:24:00,2016-03-10 07:38:15,1,2.66,-73.9619598388672,40.76774978637695,1,N,-73.98863983154298,40.741249084472656,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,2818
2,2016-03-10 07:24:00,2016-03-10 07:29:53,1,1.38,-74.0057373046875,40.7374382019043,1,N,-74.00723266601561,40.718170166015625,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,2819
2,2016-03-10 07:24:00,2016-03-10 07:37:29,5,1.92,-73.96778106689453,40.75603103637695,1,N,-73.9923324584961,40.748550415039055,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,2820
2,2016-03-10 07:24:00,2016-03-10 07:43:22,1,3.38,-73.98063659667967,40.74746322631836,1,N,-73.9533920288086,40.78841018676758,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3,2821
2,2016-03-10 07:24:01,2016-03-10 07:32:58,1,0.59,-73.96629333496092,40.764812469482415,1,N,-73.95915222167967,40.76347351074219,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,2822
2,2016-03-10 07:24:01,2016-03-10 07:39:36,1,1.59,-73.99665832519531,40.76033020019531,1,N,-73.97357940673827,40.758750915527344,1,11.0,0.0,0.5,1.77,0.0,0.3,13.57,2823
2,2016-03-10 07:24:01,2016-03-10 07:35:20,2,4.01,-73.9734649658203,40.743446350097656,1,N,-74.0045166015625,40.71607208251953,1,14.0,0.0,0.5,1.0,0.0,0.3,15.8,2824
2,2016-03-10 07:24:02,2016-03-10 07:36:25,1,1.57,-73.95281219482422,40.78322982788086,1,N,-73.95818328857422,40.76531982421875,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,2825
2,2016-03-10 07:24:03,2016-03-10 07:41:06,1,3.91,-73.99781799316406,40.75620269775391,1,N,-73.9565200805664,40.7840576171875,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,2826
2,2016-03-10 07:24:03,2016-03-10 07:27:26,1,0.53,-73.97653198242188,40.765789031982415,1,N,-73.97010803222656,40.7663688659668,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62,2827
2,2016-03-10 07:24:04,2016-03-10 07:30:38,1,1.31,-74.004150390625,40.72547149658203,1,N,-74.01470184326173,40.714351654052734,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3,2828
2,2016-03-10 07:24:04,2016-03-10 07:28:48,2,1.12,-73.955322265625,40.77935791015625,1,N,-73.94656372070312,40.791500091552734,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2829
2,2016-03-10 07:24:05,2016-03-10 07:37:09,4,5.58,-73.97528076171875,40.75156021118164,1,N,-74.007568359375,40.70333862304688,1,18.0,0.0,0.5,4.7,0.0,0.3,23.5,2830
2,2016-03-10 07:24:05,2016-03-10 07:39:15,1,2.34,-74.00010681152342,40.742958068847656,1,N,-73.9743881225586,40.76006317138672,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,2831
2,2016-03-10 07:24:05,2016-03-10 07:33:56,2,2.01,-73.95634460449219,40.77860641479492,1,N,-73.97564697265625,40.75521087646485,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,2832
2,2016-03-10 07:24:06,2016-03-10 07:37:58,5,1.54,-73.98866271972656,40.76089477539063,1,N,-73.99478149414062,40.74535369873047,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8,2833
2,2016-03-10 07:24:07,2016-03-10 07:27:26,1,0.3,-73.97425079345702,40.76218032836913,1,N,-73.97782897949219,40.76362991333008,1,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2834
2,2016-03-10 07:24:07,2016-03-10 07:49:47,2,2.37,-73.95423889160156,40.77798080444336,1,N,-73.98117828369139,40.76105880737305,1,16.5,0.0,0.5,1.5,0.0,0.3,18.8,2835
2,2016-03-10 07:24:07,2016-03-10 07:26:42,2,0.48,-73.98195648193358,40.7463493347168,1,N,-73.97564697265625,40.7451286315918,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,2836
2,2016-03-10 07:24:07,2016-03-10 07:35:28,1,3.39,-73.9552001953125,40.76731872558594,1,N,-73.9749526977539,40.74173355102539,1,12.5,0.0,0.5,0.7,0.0,0.3,14.0,2837
2,2016-03-10 07:24:08,2016-03-10 07:48:58,2,2.6,-73.95172882080078,40.77294158935546,1,N,-73.98219299316406,40.76290893554688,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3,2838
2,2016-03-10 07:24:08,2016-03-10 07:51:59,1,9.16,-73.983642578125,40.66277313232422,1,N,-73.96878051757811,40.75024032592773,1,28.5,0.0,0.5,7.0,5.54,0.3,41.84,2839
2,2016-03-10 07:24:09,2016-03-10 07:30:52,1,2.5,-73.9723129272461,40.74980926513672,1,N,-73.97711944580078,40.71940994262695,1,9.5,0.0,0.5,1.25,0.0,0.3,11.55,2840
2,2016-03-10 07:24:10,2016-03-10 07:50:34,1,4.14,-73.99807739257811,40.73551177978516,1,N,-73.95751953125,40.78263854980469,1,18.5,0.0,0.5,3.0,0.0,0.3,22.3,2841
2,2016-03-10 07:24:10,2016-03-10 07:39:03,1,2.49,-74.00801849365233,40.73117065429688,1,N,-73.97885131835938,40.740718841552734,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,2842
2,2016-03-10 07:24:10,2016-03-10 07:31:19,5,1.55,-73.96082305908203,40.77494430541992,1,N,-73.97045135498048,40.78995895385742,1,7.5,0.0,0.5,1.25,0.0,0.3,9.55,2843
2,2016-03-10 07:24:10,2016-03-10 07:41:02,1,2.85,-73.97843170166014,40.78818130493164,1,N,-73.97221374511719,40.75931167602539,1,13.5,0.0,0.5,2.0,0.0,0.3,16.3,2844
2,2016-03-10 07:24:10,2016-03-10 07:30:34,1,1.44,-73.97686004638672,40.78841018676758,1,N,-73.95622253417967,40.78152084350586,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,2845
2,2016-03-10 07:24:10,2016-03-10 07:44:04,1,3.36,-73.96427917480467,40.75661849975586,1,N,-73.97564697265625,40.78919982910156,1,15.0,0.0,0.5,2.0,0.0,0.3,17.8,2846
2,2016-03-10 07:24:10,2016-03-10 07:29:32,1,0.99,-73.98392486572266,40.74323272705078,1,N,-73.975341796875,40.755195617675774,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5,2847
2,2016-03-10 07:24:11,2016-03-10 07:33:17,5,3.33,-73.93060302734375,40.74679565429688,1,N,-73.97416687011719,40.75310516357422,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,2848
2,2016-03-10 07:24:11,2016-03-10 07:37:34,1,3.59,0.0,0.0,1,N,0.0,0.0,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,2849
2,2016-03-10 07:24:11,2016-03-10 07:40:52,2,3.61,-74.0087890625,40.71242141723633,1,N,-73.97976684570312,40.75299835205078,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12,2850
2,2016-03-10 07:24:11,2016-03-10 07:42:40,5,3.62,-73.99410247802734,40.751289367675774,1,N,-74.00447845458984,40.716400146484375,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,2851
2,2016-03-10 07:24:11,2016-03-10 07:27:23,6,0.47,-73.97319030761719,40.75238037109375,1,N,-73.9688720703125,40.75804901123047,1,4.0,0.0,0.5,1.44,0.0,0.3,6.24,2852
2,2016-03-10 07:24:12,2016-03-10 07:56:46,1,10.27,-73.9778060913086,40.78628540039063,1,N,-73.8871078491211,40.76690673828125,1,33.0,0.0,0.5,10.14,0.0,0.3,43.94,2853
2,2016-03-10 07:24:12,2016-03-10 07:27:04,1,1.05,-73.9813003540039,40.779251098632805,1,N,-73.9699478149414,40.79050064086913,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,2854
2,2016-03-10 07:24:13,2016-03-10 07:35:35,1,2.14,-73.98490905761719,40.73255920410156,1,N,-73.97100830078125,40.75872039794922,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,2855
2,2016-03-10 07:24:13,2016-03-10 07:37:43,6,2.61,-74.00060272216798,40.73717880249024,1,N,-73.97335052490233,40.757606506347656,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3,2856
2,2016-03-10 07:24:13,2016-03-10 07:41:05,1,3.13,-73.97227478027344,40.7454490661621,1,N,-73.9769287109375,40.7774658203125,1,14.0,0.0,0.5,2.96,0.0,0.3,17.76,2857
2,2016-03-10 07:24:14,2016-03-10 07:32:30,5,1.76,-73.9729766845703,40.744178771972656,1,N,-73.95733642578125,40.76613998413086,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,2858
2,2016-03-10 07:24:14,2016-03-10 07:31:31,1,1.06,-73.96298980712889,40.77066040039063,1,N,-73.97489166259764,40.76522064208984,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,2859
2,2016-03-10 07:24:14,2016-03-10 07:28:33,3,0.81,-73.98042297363281,40.742618560791016,1,N,-73.98028564453125,40.75132751464844,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,2860
2,2016-03-10 07:24:14,2016-03-10 07:27:34,3,0.61,-73.95993041992188,40.76240158081056,1,N,-73.95498657226561,40.76934814453125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,2861
2,2016-03-10 07:24:15,2016-03-10 07:33:43,5,1.47,-73.97505187988281,40.732940673828125,1,N,-73.99278259277344,40.730499267578125,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2862
2,2016-03-10 07:24:15,2016-03-10 07:34:24,2,0.82,-73.94776916503906,40.78126907348633,1,N,-73.95397186279298,40.78723907470703,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,2863
2,2016-03-10 07:24:15,2016-03-10 07:40:35,1,5.45,-73.9974365234375,40.75703811645508,1,N,-73.96086883544923,40.81174087524414,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76,2864
2,2016-03-10 07:24:16,2016-03-10 07:35:52,2,6.55,-73.95342254638672,40.77117919921875,1,N,-74.00386810302734,40.70779037475586,1,19.5,0.0,0.5,1.0,0.0,0.3,21.3,2865
2,2016-03-10 07:24:16,2016-03-10 07:30:43,1,1.24,-73.955322265625,40.768569946289055,1,N,-73.94834899902342,40.78239822387695,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,2866
2,2016-03-10 07:24:16,2016-03-10 07:32:20,3,1.79,-73.98153686523438,40.746952056884766,1,N,-73.96833801269531,40.76800537109375,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,2867
2,2016-03-10 07:24:16,2016-03-10 07:28:08,5,0.57,-73.97926330566406,40.76696014404297,1,N,-73.97120666503906,40.762451171875,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,2868
2,2016-03-10 07:24:16,2016-03-10 07:28:20,5,1.12,-73.98872375488281,40.7485809326172,1,N,-73.97903442382812,40.76223373413086,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,2869
2,2016-03-10 07:24:17,2016-03-10 07:34:18,1,2.07,-73.95774841308594,40.77047729492188,1,N,-73.96652984619139,40.788970947265625,1,9.5,0.0,0.5,1.5,0.0,0.3,11.8,2870
2,2016-03-10 07:24:17,2016-03-10 07:28:38,1,0.74,-73.99076080322266,40.74576187133789,1,N,-73.98400115966798,40.75524139404297,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,2871
2,2016-03-10 07:24:18,2016-03-10 07:34:42,4,2.28,-74.00235748291014,40.751068115234375,1,N,-73.97586059570312,40.76388931274414,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,2872
2,2016-03-10 07:24:18,2016-03-10 07:52:21,1,3.92,-73.96318817138672,40.76335144042969,1,N,-73.99378967285155,40.746631622314446,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8,2873
2,2016-03-10 07:24:19,2016-03-10 07:27:17,5,0.63,-73.97712707519531,40.75355529785156,1,N,-73.97373962402342,40.76062774658203,1,4.5,0.0,0.5,1.59,0.0,0.3,6.89,2874
2,2016-03-10 07:24:19,2016-03-10 07:38:45,1,2.47,-73.99783325195312,40.720741271972656,1,N,-73.9774169921875,40.75091171264648,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,2875
2,2016-03-10 07:24:19,2016-03-10 07:30:19,1,1.02,-73.97464752197266,40.7420654296875,1,N,-73.97122192382812,40.75355529785156,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,2876
2,2016-03-10 07:24:19,2016-03-10 07:37:38,1,1.99,-73.95732879638672,40.77413558959961,1,N,-73.97455596923827,40.75539016723633,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2877
2,2016-03-10 07:24:19,2016-03-10 07:36:51,1,2.97,-73.98719024658203,40.7391357421875,1,N,-74.01356506347656,40.71409606933594,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,2878
2,2016-03-10 07:24:19,2016-03-10 07:26:17,1,0.82,-73.95391845703125,40.7790412902832,1,N,-73.94617462158203,40.78936767578125,1,4.5,0.0,0.5,0.53,0.0,0.3,5.83,2879
2,2016-03-10 07:24:19,2016-03-10 07:35:02,1,1.54,-73.9806137084961,40.747928619384766,1,N,-73.97920989990233,40.76492691040039,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,2880
2,2016-03-10 07:24:19,2016-03-10 07:39:33,1,3.01,-73.99150085449217,40.750118255615234,1,N,-73.95569610595702,40.76424407958984,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29,2881
2,2016-03-10 07:24:20,2016-03-10 07:28:35,2,0.93,-73.94647216796875,40.77237701416016,1,N,-73.95619201660156,40.76363754272461,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,2882
2,2016-03-10 07:24:20,2016-03-10 07:32:10,1,1.39,-73.9703598022461,40.76198959350586,1,N,-73.957763671875,40.779239654541016,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,2883
2,2016-03-10 07:24:21,2016-03-10 07:32:29,1,1.4,-73.98281860351561,40.7213249206543,1,N,-74.00276947021484,40.71845245361328,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,2884
2,2016-03-10 07:24:22,2016-03-10 07:33:20,1,3.09,-73.94532775878906,40.77838516235352,1,N,-73.9688949584961,40.75016021728516,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,2885
2,2016-03-10 07:24:22,2016-03-10 07:36:26,1,2.39,-73.98677062988281,40.72991180419922,1,N,-74.01119995117188,40.71562957763672,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,2886
2,2016-03-10 07:24:23,2016-03-10 07:32:38,1,1.35,-73.98162078857422,40.77907943725586,1,N,-73.98454284667967,40.76071166992188,1,7.5,0.0,0.5,1.24,0.0,0.3,9.54,2887
2,2016-03-10 07:24:23,2016-03-10 07:28:22,1,0.93,-73.98866271972656,40.76403045654297,1,N,-73.98490905761719,40.75516128540039,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,2888
2,2016-03-10 07:24:23,2016-03-10 07:42:27,1,3.53,-73.98621368408203,40.7375602722168,1,N,-74.01383972167967,40.71495819091797,1,15.5,0.0,0.5,2.0,0.0,0.3,18.3,2889
2,2016-03-10 07:24:23,2016-03-10 07:29:56,5,1.36,-73.97855377197266,40.74126815795898,1,N,-73.97589111328125,40.75434112548828,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84,2890
2,2016-03-10 07:24:23,2016-03-10 07:32:47,2,1.44,-73.9588165283203,40.780811309814446,1,N,-73.97260284423827,40.764949798583984,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0,2891
